Genomes	species	domain	raffinose--builds_acid_from	melibiose--builds_acid_from	L-alanine--carbon_source	maltose--carbon_source	D-galactose--carbon_source	D-mannose--carbon_source	raffinose--carbon_source	cellobiose--carbon_source	lactose--carbon_source	melibiose--carbon_source		tryptophan--energy_source	nitrate--reduction	raffinose--fermentation	D-mannose--fermentation	urea--hydrolysis	L-glutamate--degradation	arginine--hydrolysis	sorbitol--builds_acid_from	cellobiose--builds_acid_from	myo-inositol--builds_acid_from	L-rhamnose--builds_acid_from	trehalose--builds_acid_from	D-arabitol--builds_acid_from	L-arabinose--builds_acid_from	sucrose--builds_acid_from	D-glucose--builds_acid_from	malonate--assimilation	palatinose--builds_acid_from	ribitol--builds_acid_from	maltose--builds_acid_from	D-mannitol--builds_acid_from	Potassium_5-ketogluconate--builds_acid_from	D-galacturonic_acid--builds_acid_from	L-arabitol--builds_acid_from	lysine--degradation	ornithine--degradation	D-ribose--builds_acid_from	lactose--builds_acid_from	alpha-cyclodextrin--builds_acid_from	hippurate--hydrolysis	glycogen--builds_acid_from	pullulan--builds_acid_from	melezitose--builds_acid_from	methyl_beta-D-glucopyranoside--builds_acid_from	D-tagatose--builds_acid_from	malate--assimilation	adipate--assimilation	decanoate--assimilation	gluconate--assimilation	maltose--assimilation	N-acetylglucosamine--assimilation	D-mannitol--assimilation	D-mannose--assimilation	L-arabinose--assimilation	D-glucose--assimilation	gelatin--hydrolysis	esculin--hydrolysis	D-glucose--fermentation	glycogen--fermentation	sucrose--fermentation	lactose--fermentation	maltose--fermentation	D-mannitol--fermentation	D-xylose--fermentation	D-ribose--fermentation	casein--hydrolysis	glucose--fermentation	starch--hydrolysis	acetate--assimilation	propionate--assimilation	glycerol--builds_acid_from	D-xylose--builds_acid_from	salicin--builds_acid_from	arginine--carbon_source	glucose--carbon_source	sorbitol--carbon_source	sucrose--carbon_source	xylose--carbon_source	gluconate--builds_acid_from	L-fucose--builds_acid_from	D-fucose--builds_acid_from	D-lyxose--builds_acid_from	turanose--builds_acid_from	gentiobiose--builds_acid_from	xylitol--builds_acid_from	starch--builds_acid_from	inulin--builds_acid_from	esculin--builds_acid_from	arbutin--builds_acid_from	amygdalin--builds_acid_from	N-acetylglucosamine--builds_acid_from	methyl_alpha-D-glucopyranoside--builds_acid_from	methyl_alpha-D-mannoside--builds_acid_from	D-sorbitol--builds_acid_from	galactitol--builds_acid_from	L-sorbose--builds_acid_from	D-mannose--builds_acid_from	D-fructose--builds_acid_from	D-galactose--builds_acid_from	methyl_beta-D-xylopyranoside--builds_acid_from	L-xylose--builds_acid_from	D-arabinose--builds_acid_from	erythritol--builds_acid_from	mannitol--builds_acid_from	rhamnose--builds_acid_from	5-dehydro-D-gluconate--builds_acid_from	phenylacetate--assimilation	potassium_2-dehydro-D-gluconate--builds_acid_from	potassium_gluconate--assimilation	sodium_citrate--assimilation	citrate--carbon_source	D-glucose--carbon_source	D-mannitol--carbon_source	D-sorbitol--carbon_source	formate--carbon_source	fructose--carbon_source	L-serine--carbon_source	succinate--carbon_source	trehalose--carbon_source	xylitol--carbon_source	dna--hydrolysis	tween_80--hydrolysis	pyruvate--carbon_source	2-dehydro-D-gluconate--builds_acid_from	glucose--builds_acid_from	esculin_ferric_citrate--builds_acid_from	potassium_gluconate--builds_acid_from	carboxymethylcellulose--hydrolysis	arabinose--carbon_source	gluconate--carbon_source	mannose--carbon_source	N-acetylglucosamine--carbon_source	galactose--carbon_source	gelatin--carbon_source	rhamnose--carbon_source	salicin--carbon_source	tween_20--carbon_source	tween_40--carbon_source	tween_80--carbon_source	acetate--carbon_source	glucose--NA	arabinose--NA	sucrose--NA	xylose--NA	myo-inositol--NA	mannitol--NA	fructose--NA	rhamnose--NA	raffinose--NA	cellulose--NA	tween_20--hydrolysis	arabinose--fermentation	turanose--fermentation	N-acetylglucosamine--fermentation	cellobiose--fermentation	trehalose--fermentation	D-fructose--fermentation	citrate--assimilation	mannitol--carbon_source	L-arabinose--carbon_source	methyl_D-glucoside--carbon_source	serine--carbon_source	Potassium_2-ketogluconate--builds_acid_from	ncbi_tax_id-subspecies	succinate--assimilation	triphenyltetrazolium_chloride--reduction	glutamate--carbon_source	leucine--carbon_source	malonate--carbon_source	L-arabinose--fermentation	amygdalin--fermentation	melibiose--fermentation	L-rhamnose--fermentation	sorbitol--fermentation	myo-inositol--fermentation	ribitol--carbon_source	asparagine--carbon_source	dextrin--carbon_source	glycerol--carbon_source	glycine--carbon_source	histidine--carbon_source	ribose--carbon_source	threonine--carbon_source	propionate--carbon_source	potassium_5-dehydro-D-gluconate--builds_acid_from	glucuronamide--carbon_source	tween_40--hydrolysis	tween_60--hydrolysis	cellulose--hydrolysis	hypoxanthine--hydrolysis	L-tyrosine--hydrolysis	xanthine--hydrolysis	D-fructose--carbon_source	D-ribose--carbon_source	D-xylose--carbon_source	fucose--carbon_source	myo-inositol--carbon_source	L-rhamnose--carbon_source	lactate--carbon_source	malate--carbon_source	proline--carbon_source	glucose--assimilation	glycogen--carbon_source	adipate--carbon_source	alanine--carbon_source	aspartate--carbon_source	methyl_pyruvate--carbon_source	ornithine--carbon_source	phenylacetate--carbon_source	chitin--hydrolysis	mannitol--assimilation	mannose--assimilation	L-alaninamide--carbon_source	inosine--carbon_source	D-fructose--assimilation	tyrosine--hydrolysis	nitrite--reduction	cellobiose--assimilation	D-galactose--assimilation	salicin--assimilation	sucrose--assimilation	trehalose--assimilation	D-sorbitol--assimilation	glycerol--assimilation	glycogen--assimilation	myo-inositol--assimilation	L-fucose--assimilation	lactose--assimilation	raffinose--assimilation	gentiobiose--carbon_source	L-aspartate--carbon_source	D-ribose--assimilation	L-rhamnose--assimilation	L-alanine--assimilation	L-histidine--assimilation	L-proline--assimilation	L-serine--assimilation	lactate--assimilation	melibiose--assimilation	3-hydroxybutyrate--carbon_source	turanose--carbon_source	ethanol--carbon_source	D-arabitol--carbon_source	L-arabitol--carbon_source	L-fucose--carbon_source	2-oxoglutarate--carbon_source	L-histidine--carbon_source	alpha-D-glucose--carbon_source	L-glutamate--carbon_source
GCF_900207575	Cereibacter ovatus	Bacteria																																																																																																																												1																																																								1																																																																						
GCF_006974145	Changchengzhania lutea	Bacteria													0																																													1											0																																																					0	0			1																										1																																				1	1			0																																																										
GCF_000520015	Chania multitudinisentens	Bacteria		0										0	1			0		0	1	0	1					1										0	0													1	1	1	1	1	1		0	1	1		1			1				1		1																					1														1	1																				1																																	0							1					1	1	0	1	1	1																											1									1	1			1				1	1	1	1	1	1		1	1					1	1		1		1												
GCF_003201475	Chelatococcus asaccharovorans	Bacteria		0		0			0	0	0	0									0		1					0																															1	1									0		0							1	0	0	1												0														0	1						0					0			0	0		0			1					1	1	0	0		1	0															0								0	1																0			0	1		1	0				0	0		0	0	0			1		0			1			0	1					1																					0											0		0	0	1				
GCF_014196925	Chelatococcus caeni	Bacteria												0	1			1		0																													1	0	0	1	0	0	1	1	1	1	0	1	0																																																																																																																																																																																															
GCF_014201415	Chelatococcus composti	Bacteria													0						1	0	1							1																						0	0	0	0			1	0												0		1											0							1																0	0																				1																																																																																						0								1	0	0		0	0			0		0				0	0	1	0	1	0											
GCF_014640075	Chelatococcus reniformis	Bacteria												0	0																																		0	0	0	1	0	0			0	0	0	1										0																																								0																		0																																	0																																																					0	0																																					
GCF_001418005	Chelatococcus sambhunathii	Bacteria								0				1									1																														0																	0	1										0																											1															0					1					0	0		0		0	0																						1																		0			0	1			0														0														0										0							0	0																				
GCF_000772535	Chelonobacter oris	Bacteria							1					0	1														1				1						0																					1																					1																				1																					1																																																											1				1														1																																																1					
GCF_009910845	Chengkuizengella marina	Bacteria		0											1						0		0					0																					0	0			0	0	0	0	0	0	1	1									0	0	0																						0														0	0		0		0	0											0	1			0																																	0																													1		0																																																												
GCF_010078385	Chengkuizengella sediminis	Bacteria		0											1			0		0		0					0	0	0											1	0																		1	1									0	0	0															0				0											0	0												0										0	1																																																																																																																															
GCF_014202825	Chiayiivirga flava	Bacteria													1																																																															1																																									1		1											1	1			1					1	1																							1					1	1										1	1							1													1		1				1		1						1																																				
GCF_900095735	Chitinasiproducens palmae	Bacteria												0	1			0		0																													1	0	0	1	0	0	0	0	0	1	0	0	0																																																																																																																																																																																															
GCF_013423785	Chitinibacter fontanus	Bacteria												0	1			0		0									1				1							1								1	0	0	0	1	0	1	0	0	0		0	0	0								1		0											1			1						1			1						1	1								1	0														0	1						0																							0							0																													1	1														1								1	0	1																																					
GCF_000429785	Chitinibacter tainanensis	Bacteria																																																																												1																																																							1		1																																																																																																																					
GCF_000430805	Chitinilyticum aquatile	Bacteria								1					1																																																															1		1																																							1			1											1	1	1								1																																						1																					1						1																																												
GCF_000428145	Chitinilyticum litopenaei	Bacteria				1				1					1																																																															1		1																																							1			1												1	1																																														1																									1				1																																										
GCF_000428465	Chitinimonas koreensis	Bacteria												0	1			0		0										0																			1	0	0	0	1	0	0	0	0	1	1	0	0								1	0	1																																							0		0	0											0							0																																																																																		1						1					1		0		1	0						0	0	0	1	1	1	0											
GCF_014202905	Chitinivorax tropicus	Bacteria				1					1	1			1																																																															1																																				1					1		1												1	1							1	1																							1					1	1								1	1						1																				1		1			1					1	1																														1					
GCF_003568665	Chitinophaga alhagiae	Bacteria													1			0											0																				0	0	0		0	0	0	0	0	0	0	1																																																		0		0	0																																																																																																																																											
GCF_002557795	Chitinophaga caeni	Bacteria	0	0											1						0	0	0		1	0	0	0	1			0	0				0			0	0			0		0		0	1	0	0			1					1	1														0	0	0							0	1	0	0	1	0	0	0	0	0	1	1	1	1		0	0	0	0	1	0	0	1	0	0	0	0	0																	0	0		0																																																																																																																										
GCF_003149455	Chitinophaga deserti	Bacteria													0			0				1							1				1																0	0	0		1	1	0	1	0	1	1										0	0	0	1																												1										0		0	0												1				1																									0																																				0	0																						0						0		1		1	1	1					1						1																
GCF_900168065	Chitinophaga ginsengisegetis	Bacteria				1						1																																																																		1	1	1																																																				1	1	1	1			1	1																										1						1													1															1					1				1																																												
GCF_003813775	Chitinophaga lutea	Bacteria													0														1																				0	0	0		1		0	1	1	0											0	0	0																																							0		0	0											0	0						0																							0																																					0		1		1																		0	1								1		1				1	1						1				0													
GCF_900129465	Chitinophaga niabensis	Bacteria																																																																																																																																		1						1	1																																																												1																																																					
GCF_003014755	Chitinophaga niastensis	Bacteria																																																																																																																																									1			1																																																																																																														
GCF_009758125	Chitinophaga oryziterrae	Bacteria									1																																																																			1		1																																									1	1														1																													1					1	1									1	1	1				1													1					1		1			1																																						1					
GCF_003071345	Chitinophaga parva	Bacteria		0		1		1				0										1					1		1				1								1																		0	1									0		0				1	1							0				0		0			1	1	0	0					1					0																			0	0				1						1	1																		1									1																											1	0				0			1															0																				0															0			1	
GCF_000024005	Chitinophaga pinensis	Bacteria													0													1													1																		1										1		0																																																					0				1																																																																0																					1																																							
GCF_003958645	Chitinophaga rhizosphaerae	Bacteria													0			0																															0	0	0		1	1	0	1	0	1	1	1									1	0	0		0																																					0		0	0											0	0						1																																																														0		0																		0						0				1	1		0		0	0	0					1	0	0	1	0	1	0	1										
GCF_900109685	Chitinophaga rupis	Bacteria				1			1	1	1	1			1																																													1																		1		1																																							1			1										1		1	1	1		1			1	1	1																					1						1										1	1	1																	1			1		1					1	1						1																																				
GCF_003412465	Chitinophaga silvisoli	Bacteria			0	1	1	1	1	1		1			1																																		0	0	0		1	1	0	1	1	1	1										0	1										1																														0		0	0	0		0	0	0		1					1						1				1		0		1		0		0																																						1	1					0		1	0						1				0	1									0			1				0																1	0									0	1		0		1	0	0	1	0
GCF_900107795	Chitinophaga terrae	Bacteria				1						1			1																																																															1		1																																																				1		1	1			1	1																																																												1																																																					
GCF_014529945	Chitinophaga varians	Bacteria			1	1	1	1	0	1	1	1																																																																				1																																				1	1	1		1															1		1		1		1																																								1	1					1		1							1				1	1									1							1																1	1									1	1		1		1	1	1	1	1
GCF_001747405	Chlorobaculum limnaeum	Bacteria																																																																																																																																																																																																																																																										
GCF_000006985	Chlorobaculum tepidum	Bacteria																																																																																																																																																																																																																																																										
GCF_006265165	Chlorobaculum thiosulfatiphilum	Bacteria																																																																																																																																																																																																																																																										
GCF_000021945	Chloroflexus aggregans	Bacteria																																																																																																																																																																																																																																																										
GCF_001650695	Chloroflexus islandicus	Bacteria																																																																																																																																																																																																																																																										
GCF_000981035	Christensenella hongkongensis	Bacteria												0	0	0	0	0	1	0																																																																																																																																																																																																																																								
GCF_001652705	Christensenella minuta	Bacteria																																																																												1			1																																																			1		1				1	1																																																																																																																	
GCF_016937655	Chromobacterium alkanivorans	Bacteria	0	0	1	0	0	0	0	0		0		0	0						1	0	1		1			0				0	0								0																		1										1	1	0					0				0										0								0									0	0						1		0		0		1	1		0					1							1						1	1	1																				0	0								0							0		1	0					1		0							1				1	0	1				1				0						1	0																0	1				0			0		1	0		1		0	1	1	1	
GCF_001855565	Chromobacterium amazonense	Bacteria												0	0			0		1																													1	0	0	1	0	1	0	0	0	1	1	0	1																																																																																																																																																																																															
GCF_000711885	Chromobacterium haemolyticum	Bacteria												0	1			0		1																													1	0	1	1	0	1	1	0	0	1	1	0	1																	1																																				1																			1		1																											1																																									1																																																	
GCF_001676875	Chromobacterium subtsugae	Bacteria													1																																																															1																																									1			1													1						1	1	1																						1					1										1				1		1	1															1						1	1								1																																			
GCF_000971335	Chromobacterium vaccinii	Bacteria												0	1			0		1																													1	0	1	1	0	1	0	1	0	1	1	1	1																	1																																																							1		1																																																																				1																																																	
GCF_000007705	Chromobacterium violaceum	Bacteria													1			0		1																													1	0	1	1	0	1	0	1	0	1	1	0																																																																																																																																																																																																
GCF_001953795	Chromobacterium violaceum	Bacteria													1																																																																																																																																																																												1																	1					1																																											
GCF_001045465	Chryseobacterium angstadtii	Bacteria				1																																																						1																		1																																				1								1												1			1				1		1																											1											1	1																									1		1																																											
GCF_001420285	Chryseobacterium aquaticum	Bacteria				1			1	1		1																																																1																		1	1	1																																						1	1		1	1	1									1	1	1		1		1			1	1	1																						1					1	1								1	1	1					1	1													1				1		1		1	1	1	1					1																															1					
GCF_001684965	Chryseobacterium arthrosphaerae	Bacteria																																																																																																																																																																1																																																																																										
GCF_003020585	Chryseobacterium aurantiacum	Bacteria	0	0											0						1	1	0	1	1			0	1	0		0	1								0					0	0	0					0	1	1	0	1	0											1		1			0	1	0								0	0		0	0	0	0	1		0	0	0	0		0	0	0	0	0				0	0						1												0																													1														1																						0																												0	1	0	1	0		0	0	1	0	0		0		0				1		1	0	1	0	1										
GCF_003971235	Chryseobacterium aureum	Bacteria													0																																						1	1	1	1	1	1	1	1									1		1																																							0		0	1											0	1																													0																																						1																																																												
GCF_900108115	Chryseobacterium bovis	Bacteria				1																																																						1																		1																																																						1	1	1	1																											1																																									1				1																																													
GCF_900167905	Chryseobacterium buanense	Bacteria									1																																																																				1																																																					1																																																																			1																																																1					
GCF_000426465	Chryseobacterium caeni	Bacteria				1																																																																								1		1																																																				1																																																																										1																																														
GCF_900142785	Chryseobacterium carnipullorum	Bacteria													1																																																																																																										1													1			1			1		1	1																											1										1							1		1																																																								1							
GCF_900156725	Chryseobacterium chaponense	Bacteria				1																																																																								1																																																																	1																																												1																	1																																																
GCF_900108365	Chryseobacterium culicis	Bacteria				1																																																																								1																																									1			1												1																																																																																																																						
GCF_004365465	Chryseobacterium daecheongense	Bacteria												0	1			0		0																													0	0	0	0	0	0	0	0	0	0	1	1	0																																																																																																																																																																																															
GCF_000430825	Chryseobacterium daeguense	Bacteria				1				1																																																																				1			1																																						1			1										1						1																																																																																																																		
GCF_900113805	Chryseobacterium frigidisoli	Bacteria				1			1	1	1	1																																																																		1	1	1	1																																						1			1	1											1	1	1		1	1																							1																	1			1			1																					1																																									1					
GCF_900156825	Chryseobacterium gambrini	Bacteria				1																																																						1																		1																																																						1		1																																																																									1					1																																								
GCF_000430845	Chryseobacterium gregarium	Bacteria				1																																																						1																		1		1																																										1										1		1					1																																														1																																																																			
GCF_000735695	Chryseobacterium haifense	Bacteria				1					1																																																	1																		1		1																																							1													1		1																																																																					1																																																	
GCF_000735105	Chryseobacterium halperniae	Bacteria				1																																																						1																		1																																																																																																																																																																														
GCF_000708615	Chryseobacterium hispalense	Bacteria				1									1																																													1																	1	1																																				1					1															1		1		1			1		1																											1											1								1										1				1						1																																											
GCF_900108525	Chryseobacterium hominis	Bacteria				1				1																																																																				1		1																																							1				1										1	1							1	1	1																						1					1	1									1	1					1	1																	1		1		1		1						1																																				
GCF_003730015	Chryseobacterium hominis	Bacteria				1				1					1																																													1																		1		1																																																																																																																																																																												
GCF_900108025	Chryseobacterium humi	Bacteria				1				1																																																		1																		1																																																						1		1																																																																								1																																														
GCF_900102265	Chryseobacterium hungaricum	Bacteria				1																																																																								1																																																								1																																																																																																																						
GCF_003815915	Chryseobacterium indoltheticum	Bacteria												0	0			0		0																													0	0	0	0	0	0	0	0	0	0	1	1	0																																																																																																																																																																																															
GCF_900100075	Chryseobacterium jejuense	Bacteria																																																																																																																																																																																																												1																																														
GCF_001045435	Chryseobacterium koreense	Bacteria													1																																																																																																																																																																																																																																													
GCF_001563495	Chryseobacterium kwangjuense	Bacteria																																																										1																																																																																																																																																																																																
GCF_002899875	Chryseobacterium lactis	Bacteria				1																																																						1																		1																																									1			1																																																												1																																																																						
GCF_000737785	Chryseobacterium luteum	Bacteria				1																																																						1																		1		1																																							1			1										1		1	1				1																																											1																								1																																														
GCF_003385535	Chryseobacterium massiliense	Bacteria												0	0			0		0																													0	0	0	0	1	0	0	0	0	1	1	1	0																																																																																																																																																																																															
GCF_900142325	Chryseobacterium molle	Bacteria				1																																																						1																		1																																																						1		1																																																																					1																																																	
GCF_006175945	Chryseobacterium mulctrae	Bacteria													0																																		0	0	1		0	1	0	1	1	1	1										1	0	0		1																																					0		0	1											0	1																													0																																						0																															1	1		1		1	1	1					1	1	1	1	1	0	1	1										
GCF_900637665	Chryseobacterium nakagawai	Bacteria				1																																																																								1																																												1																																																																																																																																		
GCF_900129755	Chryseobacterium oranimense	Bacteria				1																																																						1																		1																																				1																		1		1																																																																																																																						
GCF_000422265	Chryseobacterium palustre	Bacteria				1					1																																																	1																		1	1	1	1																																						1													1		1	1			1																								1																																									1			1	1																																													
GCF_003384725	Chryseobacterium pennipullorum	Bacteria	0		0	0		1	0	0	0	0									0	0			0		0	0	1			0	0	0							0								0	0									1	1											1			0	0	0				0																		0			0							0		0						1	0	1		0		1			1												1				1													0										0																	1	0					0									1				0	0									0							0		0															0										0		0		0		0		
GCF_002899825	Chryseobacterium phosphatilyticum	Bacteria		0											0							0	0	0	0		0	0	0				1	0																																			1		1																						0				0			0	0																								1																													1							1																																																										1																																	
GCF_900156685	Chryseobacterium piscicola	Bacteria																																																										1																																																																																																																																																																																																
GCF_003385415	Chryseobacterium piscium	Bacteria													1																																																																																																																							1									1																																																																																																													
GCF_900156575	Chryseobacterium shigense	Bacteria												1	0			0		0																													0	0	0	0	0	0	0	0	0	0	1	1	0																	1																																									1																																																																																																																																					
GCF_900100115	Chryseobacterium soldanellicola	Bacteria				1																																																						1																		1																																									1			1										1		1				1					1																						1					1										1	1	1				1	1																	1				1	1																																											
GCF_000737705	Chryseobacterium soli	Bacteria																																																																														1																																																																																																																														1																																														
GCF_000812875	Chryseobacterium solincola	Bacteria													1																																																															1																																																																																																																																																																														
GCF_900099685	Chryseobacterium taeanense	Bacteria				1			1		1																																																																			1	1	1																																		1				1	1			1										1	1	1		1		1																								1			1					1	1	1								1	1					1	1												1			1		1				1	1		1																																									
GCF_900109935	Chryseobacterium taichungense	Bacteria				1																																																						1																		1			1																																									1																1																																									1																																																																									
GCF_900103755	Chryseobacterium taihuense	Bacteria				1																																																						1																		1																																																							1	1																												1																																									1																																																	
GCF_900187185	Chryseobacterium taklimakanense	Bacteria				1				1		1																																																1																		1	1																																											1										1	1	1																															1					1	1									1	1					1																1		1		1		1	1	1	1					1	1																										1									
GCF_000428485	Chryseobacterium tenax	Bacteria				1																																																						1																		1		1																																										1												1									1																						1					1											1					1																		1		1					1																																									
GCF_900114045	Chryseobacterium treverense	Bacteria																																																																																																																1																			1	1	1																																																																								1					1																																								
GCF_900156735	Chryseobacterium ureilyticum	Bacteria				1						1																																																1																		1	1																																																					1	1	1	1			1	1																																																												1					1																																																
GCF_002899945	Chryseobacterium viscerum	Bacteria				1																																																						1																		1																																				1																				1																												1																																																																																										
GCF_000737765	Chryseobacterium vrystaatense	Bacteria																																																										1																		1																																											1	1												1							1	1	1																			1			1					1										1	1	1				1																							1								1																																			
GCF_900111495	Chryseobacterium wanjuense	Bacteria				1																																																																								1																																																								1																																						1																																1		1																																														
GCF_003286915	Chryseolinea flava	Bacteria			0	0	1	1	0	1	1	0			1																																																						1		1									0																																				0	0	0		0	0	0	0												1						1	0																					1	0								0							0		1	0					0		0							1				0	0	0				1				0						0	0																1	0									0	0		0		0	0	0	0	0
GCF_900129725	Chryseolinea serpens	Bacteria				1			1	1	1	1																																																																		1		1																																							1			1											1	1	1	1							1																					1						1										1	1	1				1			1													1		1		1			1																																											
GCF_002798305	Chryseomicrobium excrementi	Bacteria		0											1							0			0			0					1																					0	0	0			1												0		0			1														0																																						1																																																																																										1			0	0	1	0	0	0	0		1	0	0	0				1	0	0		0		0										
GCF_014646755	Chryseomonas asuensis	Bacteria												0	1			0		0																													1	0	1	1	1	0	1	1	1	1	1	1	0																																																																																																																																																																																															
GCF_007830155	Chryseomonas duriflava	Bacteria								1		1																																																1																																																																								1				1																																																	1																																																																			
GCF_003990915	Chryseotalea sanaruensis	Bacteria	0	0																		0	0	0	0	0	0	0	0			0	0	0			0			0	0			0		0		0																										0	0	0							0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0																		0	0																																																										0																																																																
GCF_000173075	Chthoniobacter flavus	Bacteria																																																																											0																																					0				0			0											0											0																			0			0					0	0	0										0	0		0	0	0															0	0					0	0																																				0							
GCF_013839445	Chthonobacter albigriseus	Bacteria																																															1				1	0		1	1	1		1																																																				0																																																																																																										1			1	1	1	0	0	1	0		0	1	0	0			1	1						0										
GCF_000427095	Chthonomonas calidirosea	Bacteria																																																																																																																																																																																																																																																										
GCF_003337715	Ciceribacter lividus	Bacteria				1																																																																										1																																		1					1													1		1																																																			1																																																																			
GCF_014126615	Ciceribacter thiooxidans	Bacteria			1		1	1							1																																																																	1																																				1	1	1																									1																																												1									1			1																																															1				0	1	
GCF_900107235	Citreimonas salinaria	Bacteria												0	1			0		0																														0	0	0	0		0		0	0	1	1	0																																																																																																																																																																																															
GCF_003386075	Citricoccus muralis	Bacteria													0			1																																									0	0	0	0	0	0	0	0	0	0																																																																												1	0	1	0	0	0	0	0	0	0																																																																																																			
GCF_014645315	Citricoccus zhacaiensis	Bacteria				1									0			1																																									0	0	0	0	0	0	0	0	0	0												1																																		1							1	1				1							1						1				1	0	0	1	0	0		0	0	0													1					1		1															1																1																																																	
GCF_002075345	Citrobacter braakii	Bacteria												1				0		0																		0	1																				0		1		0			1																																																																																															1												1	0	1	1	1	0																																																																										
GCF_900079995	Citrobacter europaeus	Bacteria	1	1										0	1			0		1		1	1	1	1	0	1	0	1			0	1	1	1		0	0	0	1	1			0		0		0											0		1		0			1				1				1	1	1						1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	1	1	0	0	1	0			1					0													1		0	1																															1					0							1	1	1	1	1	0																																																																										
GCF_000826205	Citrobacter pasteurii	Bacteria												0				0		1																		0	0																				0		1		1			1																																																																																															1												1		0	1	1	0																																																																										
GCF_002042885	Citrobacter portucalensis	Bacteria	1	1										0	1			0		0		1	1	1	1	0	1	1	1			0	1	1			0	0	0	1	1			0		0		0											0		1		1			1				1				1	1	1							1	0	0	0	1	0	0	0		1	0	1	0	0	1	0	1	1	1	1	0	0	0	0			1					1													1		0	1																															1												1	1	1	1	1																																																																											
GCF_000759815	Citrobacter rodentium	Bacteria												0				0		0																		0	1																				0		1		0			1																																																																																															0												1	1	0	1	1	0																																																																										
GCF_002240635	Clavibacter tessellarius	Bacteria												0	0			0		0																		0	0																				0	1	0	0	0	0	0	0	0	0																																																																																													1						31965																																																																																					
GCF_000585335	Cloacibacillus evryensis	Bacteria																																																																																																																																													1																																												1																																																																	
GCF_001701045	Cloacibacillus porcorum	Bacteria																																																																											1																																																									1	1	1																													1																			1		1													1					1																																																
GCF_900104195	Cloacibacterium normanense	Bacteria																																																										1																																																																										1																																																																																																																						
GCF_014645495	Cloacibacterium rupense	Bacteria				1				1	1																																																	1																		1		1	1																																																			1		1		1		1	1																																														1																																																																			
GCF_000620125	Clostridiisalibacter paucivorans	Bacteria																																																																																																																							1					1																																																																																																																														
GCF_003313545	Clostridioides difficile	Bacteria	0											0	0	0	0	0	0	0	0	0		0	0		0	0	0				0	0							0					0													0	0														0	0	0																								0																																																																																																																																																								
GCF_003482345	Clostridioides difficile	Bacteria	0											0	0	0	0	0	0	0	0	0		0	0		0	0	0				0	0							0					0													0	0														0	0	0																								0																																																																																																																																																								
GCF_003482035	Clostridioides difficile	Bacteria	0											0	0	0	0	0	0	0	0	0		0	0		0	0					0	0							0					0													0															0	0	0																								0																																																																																																																																																								
GCF_015732535	Clostridioides difficile	Bacteria	0											0	0	0	0	0	0	0	0	0		0	0		0	0					0								0					0																												0	0	0																																																																																																																																																																																
GCF_900243225	Clostridioides difficile	Bacteria	0											0	0	0	0	0	0	0	0	0		0	0		0	0					0								0																			1														0	0	0																																																																																																																																																																																
GCF_003313585	Clostridioides difficile	Bacteria	0											0	0	0	0	0	0	0	0	0		0	0		0	0	0				0	0							0					0													0	0														0	0	0																								0																																																																																																																																																								
GCF_003313565	Clostridioides difficile	Bacteria	0											0	0	0	0	0	0	0	0	0		0	0		0	0	0				0	0							0					0													0	0														0	0	0																								0																																																																																																																																																								
GCF_015732555	Clostridioides difficile	Bacteria	0											0	0	0		0	0					0			0	0					0								0																			1														0																																																																																																																																																																																		
GCF_000376285	Clostridioides difficile	Bacteria	0											0	0	0	0	0	0			0					0	0																																																																																																																																																																																																																																
GCF_000932055	Clostridioides difficile	Bacteria	0											0	0	0		0	0					0			0	0	1				0	1							0					1													1	1														0																										1																																																																																																																																																								
GCF_003481905	Clostridioides difficile	Bacteria	0											0	0	0	0	0	0	0	0	0		0	0		0		0				0	0							0					0													0	0														0	0	0																								0																																																																																																																																																								
GCF_000155025	Clostridioides difficile	Bacteria												0	0	0	0	0	0	0																																																																																																																																																																																																																																								
GCF_014236775	Clostridioides difficile	Bacteria	0											0	0	0		0	0		0	0		0	0		0	0	1				0	1							0					1													1	1														0	0	1																								1																																																																																																																																																								
GCF_003457035	Clostridioides difficile	Bacteria	0											0	0	0	0	0	0	0		0		0	0		0	0	0				0	0							0					0													0	0														0	0	0																								0																																																																																																																																																								
GCF_003482365	Clostridioides difficile	Bacteria	0											0	0	0	0	0	0	0	0	0		0			0	0					0								0					0														1														0																																																																																																																																																																																		
GCF_000016965	Clostridium acetobutylicum	Bacteria												0	0	0	1	0	0	0																																																																																																																																																																																																																																								
